original_path	missings_path
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_adc_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_adc_02_i2s_controller_02/i2s_controller.v	design/synthetic_deep_rtl/missings/000217.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_i3c_controller_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_i3c_controller_00_chi_interconnect_00/chi_interconnect.v	design/synthetic_deep_rtl/missings/000219.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_i3c_controller_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_i3c_controller_00_core_complex_02/core_complex.v	design/synthetic_deep_rtl/missings/000220.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_i3c_controller_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_i3c_controller_00_spi_master_01/spi_master.v	design/synthetic_deep_rtl/missings/000221.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_pcie_gen5_host_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_pcie_gen5_host_01_i2s_controller_01/i2s_controller.v	design/synthetic_deep_rtl/missings/000223.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_pcie_gen5_host_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_ahb_bus_01_pcie_gen5_host_01_power_manager_00/power_manager.v	design/synthetic_deep_rtl/missings/000224.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_cluster_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_cluster_ctrl_00_sha3_engine_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_cluster_ctrl_00_sha3_engine_01_lpddr5_ctrl_00/lpddr5_ctrl.v	design/synthetic_deep_rtl/missings/000227.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_cluster_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_cluster_ctrl_00_vpu_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_cluster_ctrl_02_cluster_ctrl_00_vpu_00_system_control_02/system_control.v	design/synthetic_deep_rtl/missings/000229.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_aes_engine_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_aes_engine_01_gpio_bank_00/gpio_bank.v	design/synthetic_deep_rtl/missings/000234.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_aes_engine_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_aes_engine_01_key_manager_01/key_manager.v	design/synthetic_deep_rtl/missings/000235.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_neoverse_n1_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_neoverse_n1_00_clock_generator_00/clock_generator.v	design/synthetic_deep_rtl/missings/000237.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_neoverse_n1_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_neoverse_n1_00_gpio_bank_01/gpio_bank.v	design/synthetic_deep_rtl/missings/000238.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_trace_buffer_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_trace_buffer_02_eth_100g_mac_02/eth_100g_mac.v	design/synthetic_deep_rtl/missings/000240.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_trace_buffer_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cluster_ctrl_01_trace_buffer_02_i2c_controller_00/i2c_controller.v	design/synthetic_deep_rtl/missings/000241.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cortex_a78_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cortex_a78_00_flash_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_cortex_a78_00_flash_ctrl_00_pcie_gen4_01/pcie_gen4.v	design/synthetic_deep_rtl/missings/000247.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_gpio_bank_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_gpio_bank_02_nvme_host_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_gpio_bank_02_nvme_host_01_gicv3_distributor_01/gicv3_distributor.v	design/synthetic_deep_rtl/missings/000252.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_gpio_bank_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_gpio_bank_02_sata_host_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_video_codec_01_gpio_bank_02_sata_host_00_riscv_hart_00/riscv_hart.v	design/synthetic_deep_rtl/missings/000255.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_vpu_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_vpu_00_cortex_a78_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_vpu_00_cortex_a78_00_ecc_engine_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_axi_crossbar_02_cortex_a55_01_vpu_00_cortex_a78_00_ecc_engine_01_pwm_controller_01/pwm_controller.v	design/synthetic_deep_rtl/missings/000263.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_blackhole_core_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_blackhole_core_00_eth_400g_mac_00/eth_400g_mac.v	design/synthetic_deep_rtl/missings/000274.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_system_control_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_system_control_01_video_codec_01/video_codec.v	design/synthetic_deep_rtl/missings/000277.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00_pwm_controller_00/pwm_controller.v	design/synthetic_deep_rtl/missings/000281.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01/gpu_shader_cluster.v	design/synthetic_deep_rtl/missings/000283.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01_clock_generator_00/clock_generator.v	design/synthetic_deep_rtl/missings/000284.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01_eth_100g_mac_02/eth_100g_mac.v	design/synthetic_deep_rtl/missings/000285.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_gpu_shader_cluster_01_l3_cache_01/l3_cache.v	design/synthetic_deep_rtl/missings/000286.v
